,zip_code,agi_range,return_count,exemption_count,dependent_count,agi_amt,salary_wages_count,salary_wages_amt,taxable_interest_count,taxable_interest_amt,ordinary_dividends_count,ordinary_dividends_amt,business_income_count,business_income_amt,farm_income_count,net_capital_gain_count,net_capital_gain_amt,taxable_IRA_dist_count,taxable_IRA_dist_amt,pension_income_count,pension_income_amt,unemployment_count,unemployment_amt,social_security_count,social_security_amt,item_deduc_count,item_deduc_amt,charitable_contribution_count,charitable_contribution_amt,mortgage_int_count,mortgage_int_amt,property_tax_count,property_tax_amt,state_local_income_tax_count,state_local_income_tax_amt,state_local_sales_tax_count,state_local_sales_tax_amt,taxable_income_count,taxable_income_amt,tot_tax_credit_count,tot_tax_credit_amt,earned_income_credit_count,earned_income_credit_amt,excess_eaned_income_credit_count,excess_eaned_income_credit_amt,tax_liability_count,tax_liability_amt,balance_due_count,balance_due_amt,refund_count,refund_amt,paid_prep_count,year,agi_amt_avg,salary_avg,mortgage_amt_avg,prop_tax_avg,taxable_income_avg,earned_income_credit_avg,excess_eaned_income_credit_avg
3957,38559,"$1 under $25,000",288,504,161,3556,212,2561,49,47,0,0,54,351,43,20,13,0,0,53,517,29,118,0,0,0,0,21,37,23,100,0,0,0,0,0,0,105,667,25,9,123,293,109,259,135,112,41,33,251,551,198,2011,12.3472222222222,12.0801886792453,4.34782608695652,NA,6.35238095238095,2.38211382113821,2.37614678899083
3958,38559,"$25,000 under $50,000",149,349,116,5347,131,4309,43,36,36,9,26,147,0,29,-0.329,45,403,53,712,30,136,46,184,33,491,0,0,0,0,31,19,0,0,31,31,141,2492,61,45,38,68,31,61,119,276,0,0,129,397,106,2011,35.8859060402685,32.8931297709924,NA,0.612903225806452,17.6737588652482,1.78947368421053,1.96774193548387
3959,38559,"$50,000 under $75,000",53,154,72,3151,45,2440,22,8,0,0,24,237,20,0,0,0,0,0,0,0,0,24,390,33,599,28,162,25,155,29,26,0,0,31,62,53,1926,51,56,0,0,0,0,49,226,22,36,43,122,37,2011,59.4528301886792,54.2222222222222,6.2,0.896551724137931,36.3396226415094,NA,NA
3960,38559,"$75,000 under $100,000",41,96,0,4206,37,2845,28,11,0,0,0,0,0,0,0,0,0,20,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3209,0,0,0,0,0,0,41,520,0,0,24,79,30,2011,102.585365853659,76.8918918918919,NA,NA,78.2682926829268,NA,NA
3961,38559,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3962,38559,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3963,38560,Total,528,1116,362,20346,453,15599,184,119,40,45,84,421,65,67,46,31,172,96,1526,59,242,50,437,56,945,39,114,46,374,51,58,0,0,46,79,379,11503,155,159,149,320,127,281,374,1610,46,39,465,1335,353,2011,38.5340909090909,34.4348785871965,8.1304347826087,1.13725490196078,30.3509234828496,2.14765100671141,2.21259842519685
3964,38560,"$1 under $25,000",246,410,133,3004,195,2203,65,55,0,0,47,296,0,40,22,31,172,42,323,28,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,527,20,7,109,251,92,221,125,91,22,11,214,458,147,2011,12.2113821138211,11.2974358974359,NA,NA,5.37755102040816,2.30275229357798,2.40217391304348
3965,38560,"$25,000 under $50,000",144,339,117,5346,130,4653,45,24,40,45,37,125,39,0,0,0,0,26,454,31,98,26,136,29,402,0,0,23,177,26,23,0,0,24,32,143,2712,67,58,40,69,35,60,114,284,0,0,139,464,108,2011,37.125,35.7923076923077,7.69565217391304,0.884615384615385,18.965034965035,1.725,1.71428571428571
3966,38560,"$50,000 under $75,000",75,199,64,4557,68,3682,37,20,0,0,0,0,26,27,24,0,0,28,749,0,0,24,301,0,0,0,0,0,0,0,0,0,0,0,0,75,2889,38,62,0,0,0,0,72,350,24,28,63,209,53,2011,60.76,54.1470588235294,NA,NA,38.52,NA,NA
3967,38560,"$75,000 under $100,000",36,100,48,3075,36,2833,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,543,39,114,23,197,25,35,0,0,22,47,36,2177,30,32,0,0,0,0,36,270,0,0,49,204,45,2011,85.4166666666667,78.6944444444444,8.56521739130435,1.4,60.4722222222222,NA,NA
3968,38560,"$100,000 under $200,000",27,68,0,4364,24,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3198,0,0,0,0,0,0,27,615,0,0,0,0,0,2011,161.62962962963,92.8333333333333,NA,NA,118.444444444444,NA,NA
3969,38560,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3970,38562,Total,2331,4812,1535,78961,1856,58916,774,824,168,276,484,6100,243,211,368,180,2412,442,6921,285,1448,270,2319,266,4911,177,765,186,1340,228,280,20,52,234,437,1548,43484,613,571,695,1670,614,1415,1650,6548,231,666,2005,5645,1670,2011,33.8743028743029,31.7435344827586,7.20430107526882,1.2280701754386,28.0904392764858,2.40287769784173,2.30456026058632
3971,38562,"$1 under $25,000",1227,2142,713,15041,882,10478,270,333,51,61,273,1929,73,67,63,67,410,186,1537,162,857,35,38,40,596,0,0,0,0,30,31,20,52,35,35,472,2528,114,30,555,1400,500,1186,646,503,74,41,1087,2481,851,2011,12.2583537082315,11.8798185941043,NA,1.03333333333333,5.35593220338983,2.52252252252252,2.372
3972,38562,"$25,000 under $50,000",584,1284,395,20708,518,16859,206,197,39,84,95,649,70,53,227,48,419,132,2063,81,381,121,575,70,1114,55,149,59,330,55,38,0,0,62,78,557,10119,258,185,140,270,114,229,492,1122,55,76,519,1551,421,2011,35.458904109589,32.546332046332,5.59322033898305,0.690909090909091,18.1669658886894,1.92857142857143,2.00877192982456
3973,38562,"$50,000 under $75,000",279,721,221,16794,252,13428,132,96,33,49,49,584,53,61,42,33,604,64,1388,42,210,64,830,59,1124,39,140,49,316,54,61,0,0,55,106,278,10613,141,196,0,0,0,0,271,1293,70,168,223,766,218,2011,60.1935483870968,53.2857142857143,6.44897959183673,1.12962962962963,38.1762589928058,NA,NA
3974,38562,"$75,000 under $100,000",146,402,122,12529,130,10197,99,106,20,31,33,444,23,0,0,32,979,32,775,0,0,26,448,43,857,34,137,35,290,40,60,0,0,38,83,146,9003,64,116,0,0,0,0,146,1281,0,0,121,568,107,2011,85.8150684931507,78.4384615384615,8.28571428571429,1.5,61.6643835616438,NA,NA
3975,38562,"$100,000 under $200,000",95,263,84,13889,74,7954,67,92,25,51,34,2494,24,30,36,0,0,28,1158,0,0,24,428,54,1220,49,339,43,404,49,90,0,0,44,135,95,11221,36,44,0,0,0,0,95,2349,32,381,55,279,73,2011,146.2,107.486486486486,9.3953488372093,1.83673469387755,118.115789473684,NA,NA
3976,38562,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3977,38563,Total,1062,2241,721,43116,928,34448,352,566,105,166,172,1411,109,126,102,80,557,199,2701,122,545,112,1096,172,2956,112,405,140,1022,150,170,0,0,150,275,802,25338,347,392,260,564,225,488,761,3417,118,264,910,2473,724,2011,40.5988700564972,37.1206896551724,7.3,1.13333333333333,31.5935162094763,2.16923076923077,2.16888888888889
3978,38563,"$1 under $25,000",427,660,200,5454,348,3944,100,129,28,32,57,458,28,37,-14,28,147,65,517,57,295,0,0,24,372,0,0,0,0,20,20,0,0,21,20,177,1070,50,17,164,406,150,356,192,166,0,0,384,820,293,2011,12.7728337236534,11.3333333333333,NA,1,6.04519774011299,2.47560975609756,2.37333333333333
3979,38563,"$25,000 under $50,000",304,678,225,10840,276,9242,87,123,23,52,45,129,22,34,-14,23,240,56,704,37,159,55,268,40,540,34,78,44,297,34,31,0,0,37,61,294,5348,136,120,96,158,75,132,243,541,46,50,270,798,206,2011,35.6578947368421,33.4855072463768,6.75,0.911764705882353,18.1904761904762,1.64583333333333,1.76
3980,38563,"$50,000 under $75,000",177,473,156,10777,167,9374,71,63,21,33,49,310,23,24,-5,29,170,44,578,28,91,30,345,41,668,27,97,37,273,36,36,0,0,36,65,177,6869,89,136,0,0,0,0,172,836,30,61,147,461,115,2011,60.8870056497175,56.1317365269461,7.37837837837838,1,38.8079096045198,NA,NA
3981,38563,"$75,000 under $100,000",99,282,96,8429,91,7054,55,102,33,49,0,0,36,31,135,0,0,34,902,0,0,27,483,39,762,30,104,34,252,34,48,0,0,34,76,99,5933,49,85,0,0,0,0,99,792,21,68,76,280,68,2011,85.1414141414141,77.5164835164835,7.41176470588235,1.41176470588235,59.9292929292929,NA,NA
3982,38563,"$100,000 under $200,000",55,148,44,7616,46,4834,39,149,0,0,21,514,0,0,0,0,0,0,0,0,0,0,0,28,614,21,126,25,200,26,35,0,0,22,53,55,6118,23,34,0,0,0,0,55,1082,21,85,33,114,42,2011,138.472727272727,105.086956521739,8,1.34615384615385,111.236363636364,NA,NA
3983,38563,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3984,38564,Total,188,363,88,7056,125,4116,83,102,39,43,46,564,30,34,-36,34,193,55,1231,25,138,36,387,33,591,24,53,24,107,26,19,0,0,30,40,134,4060,54,48,33,67,29,55,138,617,38,59,138,309,121,2011,37.531914893617,32.928,4.45833333333333,0.730769230769231,30.2985074626866,2.03030303030303,1.89655172413793
3985,38564,"$1 under $25,000",95,155,36,1234,56,656,54,73,0,0,46,564,30,0,0,0,0,35,502,25,138,0,0,0,0,24,53,24,107,26,19,0,0,0,0,41,276,29,15,33,67,29,55,51,56,0,0,71,128,58,2011,12.9894736842105,11.7142857142857,4.45833333333333,0.730769230769231,6.73170731707317,2.03030303030303,1.89655172413793
3986,38564,"$25,000 under $50,000",42,85,20,1553,30,982,0,0,39,43,0,0,0,34,-36,34,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,42,814,0,0,0,0,0,0,38,90,38,59,33,92,28,2011,36.9761904761905,32.7333333333333,NA,NA,19.3809523809524,NA,NA
3987,38564,"$50,000 under $75,000",51,123,32,4269,39,2478,29,29,0,0,0,0,0,0,0,0,0,20,729,0,0,36,387,33,591,0,0,0,0,0,0,0,0,0,0,51,2970,25,33,0,0,0,0,49,471,0,0,34,89,35,2011,83.7058823529412,63.5384615384615,NA,NA,58.2352941176471,NA,NA
3988,38564,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3989,38564,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3990,38564,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3991,38565,Total,436,989,349,13957,356,10916,100,63,30,6,92,588,28,26,-31,30,199,76,1059,47,199,48,415,80,1254,51,141,62,453,67,51,0,0,71,113,293,6916,142,160,144,330,130,289,296,875,47,46,375,1044,279,2011,32.0114678899083,30.6629213483146,7.30645161290323,0.761194029850746,23.6040955631399,2.29166666666667,2.22307692307692
3992,38565,"$1 under $25,000",221,415,141,2830,163,2079,36,33,30,6,48,339,28,26,-31,30,199,25,211,26,121,0,0,0,0,21,39,24,155,29,21,0,0,31,36,82,487,24,6,106,262,96,228,109,101,21,16,189,451,145,2011,12.8054298642534,12.7546012269939,6.45833333333333,0.724137931034483,5.9390243902439,2.47169811320755,2.375
3993,38565,"$25,000 under $50,000",118,290,103,4203,105,3453,31,23,0,0,21,46,0,0,0,0,0,24,350,21,78,26,110,37,484,0,0,0,0,0,0,0,0,0,0,114,1905,62,54,38,68,34,61,93,189,26,30,108,338,69,2011,35.6186440677966,32.8857142857143,NA,NA,16.7105263157895,1.78947368421053,1.79411764705882
3994,38565,"$50,000 under $75,000",63,178,65,3838,57,3059,33,7,0,0,23,203,0,0,0,0,0,27,498,0,0,22,305,43,770,30,102,38,298,38,30,0,0,40,77,63,2311,33,59,0,0,0,0,60,281,0,0,51,141,43,2011,60.9206349206349,53.6666666666667,7.84210526315789,0.789473684210526,36.6825396825397,NA,NA
3995,38565,"$75,000 under $100,000",34,106,40,3086,31,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2213,23,41,0,0,0,0,34,304,0,0,27,114,22,2011,90.7647058823529,75,NA,NA,65.0882352941177,NA,NA
3996,38565,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3997,38565,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
3998,38567,Total,353,745,252,13228,305,11385,131,84,33,10,62,362,62,44,-7,31,214,56,724,50,206,31,204,76,1228,57,227,61,494,60,44,0,0,67,104,272,7379,120,137,72,171,63,149,264,977,39,39,301,815,267,2011,37.4730878186969,37.327868852459,8.09836065573771,0.733333333333333,27.1286764705882,2.375,2.36507936507937
3999,38567,"$1 under $25,000",144,218,64,1864,110,1445,38,47,0,0,39,310,39,23,-5,0,0,0,0,0,0,0,0,30,396,0,0,0,0,22,16,0,0,26,29,65,434,0,0,46,118,41,102,74,64,0,0,120,248,111,2011,12.9444444444444,13.1363636363636,NA,0.727272727272727,6.67692307692308,2.56521739130435,2.48780487804878
4000,38567,"$25,000 under $50,000",105,233,81,3802,93,3196,40,18,33,10,0,0,0,0,0,31,214,56,724,50,206,31,204,0,0,0,0,0,0,0,0,0,0,0,0,103,1909,66,49,26,53,22,47,89,219,39,39,94,275,80,2011,36.2095238095238,34.3655913978495,NA,NA,18.5339805825243,2.03846153846154,2.13636363636364
4001,38567,"$50,000 under $75,000",69,187,66,4211,67,3726,53,19,0,0,23,52,23,21,-2,0,0,0,0,0,0,0,0,46,832,57,227,61,494,38,28,0,0,41,75,69,2629,33,56,0,0,0,0,66,326,0,0,59,189,48,2011,61.0289855072464,55.6119402985075,8.09836065573771,0.736842105263158,38.1014492753623,NA,NA
4002,38567,"$75,000 under $100,000",35,107,41,3351,35,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2407,21,32,0,0,0,0,35,368,0,0,28,103,28,2011,95.7428571428571,86.2285714285714,NA,NA,68.7714285714286,NA,NA
4003,38567,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4004,38567,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4005,38568,Total,748,1578,520,22552,629,18246,261,146,25,5,163,938,110,41,-10,42,255,129,2217,106,489,71,494,78,1398,58,154,57,381,65,50,0,0,64,117,497,11142,225,192,241,558,220,475,507,1462,70,70,660,1878,541,2011,30.1497326203209,29.0079491255962,6.68421052631579,0.769230769230769,22.4185110663984,2.31535269709544,2.15909090909091
4006,38568,"$1 under $25,000",409,712,236,5134,319,3811,94,73,25,5,85,644,32,0,0,0,0,54,482,56,261,0,0,0,0,0,0,24,160,26,16,0,0,31,38,168,963,49,12,186,432,173,367,211,166,32,17,362,807,290,2011,12.5525672371638,11.9467084639498,6.66666666666667,0.615384615384615,5.73214285714286,2.32258064516129,2.12138728323699
4007,38568,"$25,000 under $50,000",198,473,154,7099,177,5972,74,47,0,0,48,186,35,41,-10,42,255,35,765,28,135,42,192,36,478,0,0,0,0,0,0,0,0,0,0,188,3312,104,79,55,126,47,108,157,351,38,53,178,609,147,2011,35.8535353535354,33.7401129943503,NA,NA,17.6170212765957,2.29090909090909,2.29787234042553
4008,38568,"$50,000 under $75,000",90,247,83,5508,84,4759,53,21,0,0,30,108,43,0,0,0,0,40,970,22,93,29,302,22,409,58,154,33,221,39,34,0,0,33,79,90,3444,48,70,0,0,0,0,88,403,0,0,81,290,63,2011,61.2,56.6547619047619,6.6969696969697,0.871794871794872,38.2666666666667,NA,NA
4009,38568,"$75,000 under $100,000",51,146,47,4811,49,3704,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,511,0,0,0,0,0,0,0,0,0,0,51,3423,24,31,0,0,0,0,51,542,0,0,39,172,41,2011,94.3333333333333,75.5918367346939,NA,NA,67.1176470588235,NA,NA
4010,38568,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4011,38568,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4012,38569,Total,155,314,97,5913,124,4830,61,53,0,0,31,27,0,0,0,0,0,28,277,0,0,0,0,25,298,0,0,0,0,0,0,0,0,0,0,108,3535,37,35,45,101,40,88,106,394,20,14,125,331,103,2011,38.1483870967742,38.9516129032258,NA,NA,32.7314814814815,2.24444444444444,2.2
4013,38569,"$1 under $25,000",74,129,43,892,50,667,37,47,0,0,31,27,0,0,0,0,0,28,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,128,0,0,45,101,40,88,32,24,20,14,61,156,50,2011,12.0540540540541,13.34,NA,NA,4.74074074074074,2.24444444444444,2.2
4014,38569,"$25,000 under $50,000",41,87,27,1465,38,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,298,0,0,0,0,0,0,0,0,0,0,41,748,37,35,0,0,0,0,36,84,0,0,34,96,25,2011,35.7317073170732,34.4736842105263,NA,NA,18.2439024390244,NA,NA
4015,38569,"$50,000 under $75,000",40,98,27,3556,36,2853,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2659,0,0,0,0,0,0,38,286,0,0,30,79,28,2011,88.9,79.25,NA,NA,66.475,NA,NA
4016,38569,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4017,38569,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4018,38569,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
4019,38570,Total,3801,7796,2512,144825,3095,105135,1394,2635,261,621,815,10457,352,279,1662,284,3116,636,10082,452,2070,437,4090,495,9797,364,2383,360,2684,409,496,26,56,429,897,2552,85050,1098,1094,1057,2428,928,2054,2598,14395,458,1969,3172,8811,2848,2011,38.1018153117601,33.9693053311793,7.45555555555556,1.21271393643032,33.326802507837,2.29706717123936,2.21336206896552
4020,38570,"$1 under $25,000",1974,3219,996,24326,1444,16882,467,555,70,123,413,2904,101,77,106,99,621,252,2089,262,1328,64,108,65,871,27,65,30,227,38,25,0,0,55,47,776,4370,211,63,802,1891,711,1618,958,813,189,136,1664,3646,1440,2011,12.323201621074,11.691135734072,7.56666666666667,0.657894736842105,5.63144329896907,2.35785536159601,2.27566807313643
4021,38570,"$25,000 under $50,000",972,2244,744,35165,880,29356,365,522,55,133,189,979,96,64,218,75,624,175,2709,124,454,200,1064,129,2050,85,285,92,544,101,79,26,56,107,142,922,17011,460,366,255,537,217,436,804,1894,85,116,872,2737,734,2011,36.1779835390946,33.3590909090909,5.91304347826087,0.782178217821782,18.4501084598698,2.10588235294118,2.00921658986175
4022,38570,"$50,000 under $75,000",459,1224,408,27964,418,23061,263,412,41,40,94,384,76,44,207,48,640,103,2224,46,224,91,1210,114,1883,90,294,92,576,99,96,0,0,98,173,458,17757,253,391,0,0,0,0,443,2143,72,166,377,1373,353,2011,60.9237472766885,55.1698564593301,6.26086956521739,0.96969696969697,38.7707423580786,NA,NA
4023,38570,"$75,000 under $100,000",211,614,216,18119,192,14553,144,258,32,34,47,656,37,30,102,29,410,53,1442,20,64,40,729,76,1473,64,381,66,528,71,75,0,0,67,161,211,12850,111,196,0,0,0,0,208,1757,43,141,163,599,163,2011,85.8720379146919,75.796875,8,1.05633802816901,60.9004739336493,NA,NA
4024,38570,"$100,000 under $200,000",136,384,125,17696,122,12630,108,270,38,124,46,1978,42,37,223,33,821,53,1618,0,0,42,979,72,1774,61,485,58,577,65,107,0,0,67,226,136,13756,63,78,0,0,0,0,136,2621,40,239,96,456,114,2011,130.117647058824,103.524590163934,9.94827586206897,1.64615384615385,101.147058823529,NA,NA
4025,38570,"$200,000 or more",49,111,23,21555,39,8653,47,618,25,167,26,3556,0,27,806,0,0,0,0,0,0,0,0,39,1746,37,873,22,232,35,114,0,0,35,148,49,19306,0,0,0,0,0,0,49,5167,29,1171,0,0,44,2011,439.897959183673,221.871794871795,10.5454545454545,3.25714285714286,394,NA,NA
4026,38571,Total,5717,11975,3796,208271,4479,136088,1667,3243,581,1611,1166,15204,234,528,1769,555,6654,1226,22173,482,2513,809,7415,840,16593,587,2725,655,5184,720,763,56,295,723,1406,3807,117264,1588,1525,1589,3725,1390,3129,3884,19345,711,2101,4735,12261,3386,2011,36.430120692671,30.3835677606609,7.91450381679389,1.05972222222222,30.8022064617809,2.34424166142228,2.25107913669065
4027,38571,"$1 under $25,000",2952,5138,1636,36895,2170,25818,548,678,172,323,637,4348,63,170,-97,196,1089,462,4062,250,1217,135,217,132,1956,75,183,85,626,100,89,0,0,112,118,1104,5896,289,83,1204,3008,1084,2559,1414,1178,234,175,2536,5554,1686,2011,12.4983062330623,11.8976958525346,7.36470588235294,0.89,5.34057971014493,2.49833887043189,2.36070110701107
4028,38571,"$25,000 under $50,000",1499,3382,1069,53263,1244,38897,470,577,163,317,260,2356,60,136,270,157,1369,387,6970,134,759,363,2020,249,4793,153,471,181,1257,202,207,0,0,218,315,1439,24928,662,494,385,717,306,570,1237,2866,178,268,1292,3672,896,2011,35.5323549032688,31.2676848874598,6.94475138121547,1.02475247524752,17.3231410701876,1.86233766233766,1.86274509803922
4029,38571,"$50,000 under $75,000",703,1900,616,42528,598,31583,294,304,102,343,138,1377,45,80,257,100,1431,191,4581,48,267,160,2221,175,3174,120,499,146,1034,154,131,31,71,156,287,702,26506,365,545,0,0,0,0,673,3223,131,266,549,1673,429,2011,60.4950213371266,52.814381270903,7.08219178082192,0.850649350649351,37.7578347578348,NA,NA
4030,38571,"$75,000 under $100,000",300,831,258,25449,255,18129,165,233,57,399,60,807,28,55,435,49,1012,92,2853,27,149,84,1593,123,2475,99,464,104,824,116,123,0,0,108,266,299,17872,156,260,0,0,0,0,298,2328,69,164,218,813,190,2011,84.83,71.0941176470588,7.92307692307692,1.06034482758621,59.7725752508361,NA,NA
4031,38571,"$100,000 under $200,000",223,619,187,27662,183,17829,153,382,87,229,71,6316,38,65,33,53,1753,94,3707,23,121,67,1364,127,2968,109,672,115,1133,119,144,25,224,106,322,223,21276,116,143,0,0,0,0,222,3754,78,356,140,549,150,2011,124.044843049327,97.4262295081967,9.85217391304348,1.21008403361345,95.4080717488789,NA,NA
4032,38571,"$200,000 or more",40,105,30,22474,29,3832,37,1069,0,0,0,0,0,22,871,0,0,0,0,0,0,0,0,34,1227,31,436,24,310,29,69,0,0,23,98,40,20786,0,0,0,0,0,0,40,5996,21,872,0,0,35,2011,561.85,132.137931034483,12.9166666666667,2.37931034482759,519.65,NA,NA
4033,38572,Total,4868,9722,2648,179563,3592,114040,1753,2715,661,2092,919,8573,195,573,1039,588,7027,1422,29864,400,1939,922,9235,819,15073,582,2630,619,4851,728,815,57,210,689,1240,3388,101426,1318,1187,1222,2603,1036,2169,3445,15578,662,1540,3921,9936,2646,2011,36.8864009860312,31.7483296213808,7.83683360258481,1.11950549450549,29.9368358913813,2.13011456628478,2.09362934362934
4034,38572,"$1 under $25,000",2362,3976,1098,30589,1613,19696,598,812,213,395,503,3353,57,185,-124,193,1033,535,5144,201,945,147,237,161,2336,96,205,101,659,129,113,0,0,133,140,921,5277,301,85,921,2095,792,1759,1158,984,221,156,1927,4138,1218,2011,12.9504657070279,12.2107873527588,6.52475247524752,0.875968992248062,5.72964169381108,2.27470141150923,2.2209595959596
4035,38572,"$25,000 under $50,000",1357,2930,848,48540,1103,35204,476,551,159,312,227,1922,69,131,-103,155,1624,383,7255,117,617,355,1994,228,3526,143,448,173,1189,199,170,25,38,188,286,1322,23516,548,436,301,508,244,410,1158,2706,163,311,1173,3174,749,2011,35.7700810611643,31.9165911151405,6.8728323699422,0.85427135678392,17.7881996974281,1.68770764119601,1.68032786885246
4036,38572,"$50,000 under $75,000",642,1567,407,39354,504,25469,311,416,122,420,102,1001,46,97,134,117,1474,260,7095,54,198,215,3141,174,3157,126,475,140,1003,156,147,0,0,155,265,639,25169,265,382,0,0,0,0,623,3185,132,305,490,1328,367,2011,61.2990654205607,50.5337301587302,7.16428571428571,0.942307692307692,39.3881064162754,NA,NA
4037,38572,"$75,000 under $100,000",292,720,172,25144,204,13521,197,334,88,406,39,418,0,80,311,79,1408,154,6173,28,179,128,2426,124,2520,103,460,103,823,116,149,32,172,103,223,291,17980,111,162,0,0,0,0,292,2465,66,175,213,706,161,2011,86.1095890410959,66.2794117647059,7.99029126213592,1.28448275862069,61.786941580756,NA,NA
